speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory,date_requested
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2019-06-26 14:30,NA,51.4966805,0.2115243,TRUE,FALSE,FALSE,S57709484,NA,2019-06-26
eurrob1,European Robin,Erithacus rubecula,L5266959,Chiswick House and Gardens,2019-06-27 20:02,2,51.4837882,-0.2586079,TRUE,FALSE,FALSE,S57738940,NA,2019-06-27
eurrob1,European Robin,Erithacus rubecula,L8364196,"Aubrey Road, London GB-England (51.5807,-0.1195)",2019-06-28 19:25,1,51.580689,-0.119538,TRUE,FALSE,TRUE,S57762074,NA,2019-06-28
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2019-06-29 13:21,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S57801283,NA,2019-06-29
eurrob1,European Robin,Erithacus rubecula,L9561316,"18 Preston Drive, England, GB (51.578, 0.036)",2019-06-30 18:10,1,51.5781119,0.035916,TRUE,FALSE,TRUE,S57813968,NA,2019-06-30
eurrob1,European Robin,Erithacus rubecula,L5266959,Chiswick House and Gardens,2019-07-01 19:19,1,51.4837882,-0.2586079,TRUE,FALSE,FALSE,S57844600,NA,2019-07-01
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2019-07-02 15:46,1,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S57907853,NA,2019-07-02
eurrob1,European Robin,Erithacus rubecula,L8364196,"Aubrey Road, London GB-England (51.5807,-0.1195)",2019-07-03 19:39,3,51.580689,-0.119538,TRUE,FALSE,TRUE,S57893938,NA,2019-07-03
eurrob1,European Robin,Erithacus rubecula,L3670831,Hampstead Heath,2019-07-04 19:36,1,51.5618116,-0.1633787,TRUE,FALSE,FALSE,S57922586,NA,2019-07-04
eurrob1,European Robin,Erithacus rubecula,L9591478,"318 Martin Way, England, GB (51.404, -0.217)",2019-07-05 19:59,1,51.4037433,-0.2174816,TRUE,FALSE,TRUE,S57948853,NA,2019-07-05
