speciesCode,comName,sciName,locId,locName,obsDt,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory,howMany,date_requested
eurrob1,European Robin,Erithacus rubecula,L8069121,"The Serpentine, London GB-England (51.5092,-0.1758)",2017-01-01 22:25,51.509165,-0.175835,TRUE,FALSE,TRUE,S49425705,NA,NA,2017-01-01
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2017-01-02 11:48,51.4774486,-0.235101,TRUE,FALSE,FALSE,S33426390,NA,2,2017-01-02
eurrob1,European Robin,Erithacus rubecula,L3331169,East India Dock Basin,2017-01-03 13:50,51.5091965,0.0030899,TRUE,FALSE,FALSE,S33420053,NA,1,2017-01-03
eurrob1,European Robin,Erithacus rubecula,L2083779,Walthamstow Wetlands,2017-01-04 12:25,51.5856349,-0.0539798,TRUE,FALSE,FALSE,S33430873,NA,NA,2017-01-04
eurrob1,European Robin,Erithacus rubecula,L5292216,GB-England-Carshalton-The Grove - 51.3662x-0.1636,2017-01-05 14:01,51.366211,-0.163637,TRUE,FALSE,TRUE,S33881951,NA,2,2017-01-05
eurrob1,European Robin,Erithacus rubecula,L5227298,Ruislip Lido,2017-01-06 11:15,51.5906053,-0.4302478,TRUE,FALSE,FALSE,S33478966,NA,11,2017-01-06
eurrob1,European Robin,Erithacus rubecula,L5245836,Crystal Palace,2017-01-07 11:22,51.4132066,-0.0781488,TRUE,FALSE,TRUE,S33595479,NA,NA,2017-01-07
eurrob1,European Robin,Erithacus rubecula,L5037475,103 Pembury Avenue,2017-01-08 14:55,51.3844773,-0.2430511,TRUE,FALSE,TRUE,S33531563,NA,2,2017-01-08
eurrob1,European Robin,Erithacus rubecula,L5227298,Ruislip Lido,2017-01-09 13:50,51.5906053,-0.4302478,TRUE,FALSE,FALSE,S33561283,NA,6,2017-01-09
eurrob1,European Robin,Erithacus rubecula,L956644,Kew Royal Botanic Gardens,2017-01-10 15:00,51.4787636,-0.2956009,TRUE,FALSE,FALSE,S33588353,NA,2,2017-01-10
eurrob1,European Robin,Erithacus rubecula,L3797797,Greenwich Peninsula,2017-01-11 11:15,51.4979956,0.0055361,TRUE,FALSE,FALSE,S33596973,NA,NA,2017-01-11
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2017-01-12 06:41,51.595709,-0.1394567,TRUE,FALSE,TRUE,S33613922,NA,1,2017-01-12
eurrob1,European Robin,Erithacus rubecula,L10923860,Rainham Marshes,2017-01-13 14:00,51.4936103,0.2097663,TRUE,FALSE,TRUE,S65573146,NA,NA,2017-01-13
eurrob1,European Robin,Erithacus rubecula,L5260310,"The Rookery, Streatham",2017-01-14 15:15,51.4212893,-0.1179743,TRUE,FALSE,TRUE,S33681111,NA,3,2017-01-14
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2017-01-15 13:42,51.4774486,-0.235101,TRUE,FALSE,FALSE,S33687024,NA,2,2017-01-15
eurrob1,European Robin,Erithacus rubecula,L5266959,Chiswick House and Gardens,2017-01-16 15:30,51.4837882,-0.2586079,TRUE,FALSE,FALSE,S33719810,NA,5,2017-01-16
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2017-01-17 15:15,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S33868358,NA,1,2017-01-17
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2017-01-18 11:00,51.4774486,-0.235101,TRUE,FALSE,FALSE,S33765045,NA,10,2017-01-18
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2017-01-19 11:54,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S34104012,NA,1,2017-01-19
eurrob1,European Robin,Erithacus rubecula,L4597015,Kensal Green Cemetery,2017-01-20 13:30,51.5283903,-0.2204239,TRUE,FALSE,FALSE,S33812609,NA,5,2017-01-20
eurrob1,European Robin,Erithacus rubecula,L10164693,St Pancras Way,2017-01-21 15:00,51.5355588,-0.1342688,TRUE,FALSE,TRUE,S61518445,NA,1,2017-01-21
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2017-01-22 14:30,51.4774486,-0.235101,TRUE,FALSE,FALSE,S66583827,NA,1,2017-01-22
eurrob1,European Robin,Erithacus rubecula,L5292947,GB-England-Wallington-Wilderness Island - 51.3734x-0.1579,2017-01-23 15:45,51.373354,-0.157863,TRUE,FALSE,TRUE,S33887502,NA,7,2017-01-23
eurrob1,European Robin,Erithacus rubecula,L5295836,Harvington Recreation Ground,2017-01-24 13:30,51.3946805,-0.0254917,TRUE,FALSE,TRUE,S33905811,NA,NA,2017-01-24
eurrob1,European Robin,Erithacus rubecula,L4026088,Crystal Palace Park,2017-01-25 14:00,51.4216077,-0.0699413,TRUE,FALSE,FALSE,S33947506,NA,NA,2017-01-25
eurrob1,European Robin,Erithacus rubecula,L4148152,South Norwood Country Park and LNR,2017-01-26 14:00,51.3980845,-0.0552666,TRUE,FALSE,FALSE,S33947591,NA,NA,2017-01-26
eurrob1,European Robin,Erithacus rubecula,L5373198,Bethlem Royal Hospital Grounds,2017-01-27 16:00,51.3843434,-0.0338602,TRUE,FALSE,FALSE,S33965721,NA,NA,2017-01-27
eurrob1,European Robin,Erithacus rubecula,L5376429,GB-England-London-Tavistock Square - 51.5251x-0.1290,2017-01-28 16:30,51.525139,-0.128964,TRUE,FALSE,TRUE,S33985523,NA,1,2017-01-28
eurrob1,European Robin,Erithacus rubecula,L5386202,River Lee at Millfields Park,2017-01-29 12:30,51.5625046,-0.047278,TRUE,FALSE,TRUE,S34047891,NA,2,2017-01-29
eurrob1,European Robin,Erithacus rubecula,L5292947,GB-England-Wallington-Wilderness Island - 51.3734x-0.1579,2017-01-30 12:05,51.373354,-0.157863,TRUE,FALSE,TRUE,S34051446,NA,10,2017-01-30
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2017-01-31,51.4966805,0.2115243,TRUE,FALSE,FALSE,S80348047,NA,NA,2017-01-31
eurrob1,European Robin,Erithacus rubecula,L5391590,GB-London-9A The Path - 51.412x-0.196 - 1 Feb 2017 08:25,2017-02-01 08:10,51.4121869,-0.1963434,TRUE,FALSE,TRUE,S34085214,NA,2,2017-02-01
eurrob1,European Robin,Erithacus rubecula,L1765241,Kelsey Park,2017-02-02 13:30,51.4019366,-0.0218746,TRUE,FALSE,FALSE,S34106138,NA,NA,2017-02-02
eurrob1,European Robin,Erithacus rubecula,L5397973,GB-London-16 Watery Lane - 51.409x-0.207 - 3 Feb 2017 15:39,2017-02-03 15:30,51.4091944,-0.2070504,TRUE,FALSE,TRUE,S34128020,NA,1,2017-02-03
eurrob1,European Robin,Erithacus rubecula,L4412629,Dollis Valley Greenwalk,2017-02-04 14:30,51.5921494,-0.2113447,TRUE,FALSE,TRUE,S34146516,NA,6,2017-02-04
eurrob1,European Robin,Erithacus rubecula,L3578101,Beckton Creekside and Sewage Works,2017-02-05 15:00,51.5171472,0.0942367,TRUE,FALSE,FALSE,S34177676,NA,4,2017-02-05
eurrob1,European Robin,Erithacus rubecula,L5410291,GB-London-9A The Path - 51.412x-0.196 - 6 Feb 2017 08:38,2017-02-06 08:30,51.4120753,-0.1962378,TRUE,FALSE,TRUE,S34195628,NA,1,2017-02-06
eurrob1,European Robin,Erithacus rubecula,L5410291,GB-London-9A The Path - 51.412x-0.196 - 6 Feb 2017 08:38,2017-02-07 08:24,51.4120753,-0.1962378,TRUE,FALSE,TRUE,S34218099,NA,4,2017-02-07
eurrob1,European Robin,Erithacus rubecula,L4148152,South Norwood Country Park and LNR,2017-02-08 15:00,51.3980845,-0.0552666,TRUE,FALSE,FALSE,S34243594,NA,NA,2017-02-08
eurrob1,European Robin,Erithacus rubecula,L933099,Beddington Farmlands,2017-02-09,51.3805849,-0.1479596,TRUE,FALSE,FALSE,S98391914,NA,12,2017-02-09
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2017-02-10 08:49,51.595709,-0.1394567,TRUE,FALSE,TRUE,S34278008,NA,1,2017-02-10
eurrob1,European Robin,Erithacus rubecula,L4148152,South Norwood Country Park and LNR,2017-02-11 11:30,51.3980845,-0.0552666,TRUE,FALSE,FALSE,S34290941,NA,NA,2017-02-11
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2017-02-12 17:31,51.4774486,-0.235101,TRUE,FALSE,FALSE,S41523310,NA,6,2017-02-12
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2017-02-13 16:15,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S34351576,NA,2,2017-02-13
eurrob1,European Robin,Erithacus rubecula,L5436448,Well Wood,2017-02-14 12:45,51.3607146,0.0059223,TRUE,FALSE,FALSE,S34362527,NA,NA,2017-02-14
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2017-02-15 11:50,51.4966805,0.2115243,TRUE,FALSE,FALSE,S34382723,NA,NA,2017-02-15
eurrob1,European Robin,Erithacus rubecula,L3355039,Victoria Tower Gardens,2017-02-16 13:00,51.4970418,-0.124712,TRUE,FALSE,FALSE,S34400262,NA,1,2017-02-16
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2017-02-17 14:59,51.4774486,-0.235101,TRUE,FALSE,FALSE,S34438369,NA,4,2017-02-17
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2017-02-18 11:30,51.4966805,0.2115243,TRUE,FALSE,FALSE,S34459097,NA,NA,2017-02-18
eurrob1,European Robin,Erithacus rubecula,L5292253,GB-England-Wallington-Mile Road - 51.3800x-0.1529,2017-02-19 16:25,51.380045,-0.152868,TRUE,FALSE,TRUE,S34512483,NA,4,2017-02-19
eurrob1,European Robin,Erithacus rubecula,L1066696,Greenwich Park,2017-02-20 14:15,51.4774807,-0.0006008,TRUE,FALSE,FALSE,S34569994,NA,13,2017-02-20
eurrob1,European Robin,Erithacus rubecula,L5410291,GB-London-9A The Path - 51.412x-0.196 - 6 Feb 2017 08:38,2017-02-21 08:34,51.4120753,-0.1962378,TRUE,FALSE,TRUE,S34605824,NA,NA,2017-02-21
eurrob1,European Robin,Erithacus rubecula,L8002152,Clissold Park,2017-02-22 11:55,51.5617764,-0.0886763,TRUE,FALSE,FALSE,S34651958,NA,4,2017-02-22
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2017-02-23 10:00,51.4774486,-0.235101,TRUE,FALSE,FALSE,S34667816,NA,3,2017-02-23
eurrob1,European Robin,Erithacus rubecula,L4148152,South Norwood Country Park and LNR,2017-02-24 15:00,51.3980845,-0.0552666,TRUE,FALSE,FALSE,S34769649,NA,NA,2017-02-24
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2017-02-25 14:50,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S34791410,NA,3,2017-02-25
eurrob1,European Robin,Erithacus rubecula,L4216679,Broadwater Lake,2017-02-26 13:30,51.5945085,-0.4934407,TRUE,FALSE,FALSE,S34814265,NA,13,2017-02-26
eurrob1,European Robin,Erithacus rubecula,L3444730,Queen Elizabeth Olympic Park,2017-02-28 10:00,51.5442266,-0.0162435,TRUE,FALSE,FALSE,S34888686,NA,NA,2017-02-28
eurrob1,European Robin,Erithacus rubecula,L5653183,Greenhill Gardens,2017-03-01 07:25,51.6437761,-0.1827979,TRUE,FALSE,TRUE,S35698025,NA,2,2017-03-01
eurrob1,European Robin,Erithacus rubecula,L5295147,Keston Common and Ravenbourne Open Space,2017-03-02 15:00,51.3608459,0.0342786,TRUE,FALSE,FALSE,S34918720,NA,NA,2017-03-02
eurrob1,European Robin,Erithacus rubecula,L5533607,GB-England-London-24B Albert Street - 51.5342x-0.1414,2017-03-03 12:02,51.53423,-0.141437,TRUE,FALSE,TRUE,S34928533,NA,1,2017-03-03
eurrob1,European Robin,Erithacus rubecula,L5230496,"River Thames, Fulham",2017-03-04 12:33,51.479982,-0.22377,TRUE,FALSE,TRUE,S34952225,NA,3,2017-03-04
eurrob1,European Robin,Erithacus rubecula,L929827,Tower of London (please do not report captive ravens),2017-03-05 15:00,51.5081815,-0.076561,TRUE,FALSE,FALSE,S50848809,NA,2,2017-03-05
eurrob1,European Robin,Erithacus rubecula,L5230496,"River Thames, Fulham",2017-03-06 14:15,51.479982,-0.22377,TRUE,FALSE,TRUE,S35010460,NA,1,2017-03-06
eurrob1,European Robin,Erithacus rubecula,L4148152,South Norwood Country Park and LNR,2017-03-07 10:00,51.3980845,-0.0552666,TRUE,FALSE,FALSE,S35021664,NA,NA,2017-03-07
eurrob1,European Robin,Erithacus rubecula,L1122086,Regent's Park (please do not list exotic waterfowl),2017-03-08 13:00,51.5316,-0.1559,TRUE,FALSE,FALSE,S35048765,NA,NA,2017-03-08
eurrob1,European Robin,Erithacus rubecula,L5565475,Eardley Road Sidings WT NR,2017-03-09 17:00,51.4163682,-0.1434258,TRUE,FALSE,FALSE,S35123688,NA,3,2017-03-09
eurrob1,European Robin,Erithacus rubecula,L1122086,Regent's Park (please do not list exotic waterfowl),2017-03-10 15:01,51.5316,-0.1559,TRUE,FALSE,FALSE,S35082855,NA,6,2017-03-10
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2017-03-11 16:00,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S35270471,NA,2,2017-03-11
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2017-03-12 12:40,51.4774486,-0.235101,TRUE,FALSE,FALSE,S35147953,NA,10,2017-03-12
eurrob1,European Robin,Erithacus rubecula,L4148152,South Norwood Country Park and LNR,2017-03-13 13:00,51.3980845,-0.0552666,TRUE,FALSE,FALSE,S35155721,NA,NA,2017-03-13
eurrob1,European Robin,Erithacus rubecula,L956644,Kew Royal Botanic Gardens,2017-03-14 10:30,51.4787636,-0.2956009,TRUE,FALSE,FALSE,S35173809,NA,6,2017-03-14
eurrob1,European Robin,Erithacus rubecula,L4148152,South Norwood Country Park and LNR,2017-03-15 09:00,51.3980845,-0.0552666,TRUE,FALSE,FALSE,S35191225,NA,NA,2017-03-15
eurrob1,European Robin,Erithacus rubecula,L5578954,GB-West Drayton-5 Colnbrook By-Pass - 51.484x-0.485 - 16 Mar 2017 11:17 am,2017-03-16 11:17,51.4837834,-0.4845201,TRUE,FALSE,TRUE,S35211787,NA,3,2017-03-16
eurrob1,European Robin,Erithacus rubecula,L5415032,Mudchute Park and Farm,2017-03-17 13:30,51.4912839,-0.0111365,TRUE,FALSE,FALSE,S35231443,NA,NA,2017-03-17
eurrob1,European Robin,Erithacus rubecula,L5586128,GB-London-30 Cherry Tree Road - 51.586x-0.16 - 18 Mar 2017 16:36,2017-03-18 16:36,51.5863549,-0.1596229,TRUE,FALSE,TRUE,S35254011,NA,2,2017-03-18
eurrob1,European Robin,Erithacus rubecula,L1122086,Regent's Park (please do not list exotic waterfowl),2017-03-19 14:25,51.5316,-0.1559,TRUE,FALSE,FALSE,S35280344,NA,15,2017-03-19
eurrob1,European Robin,Erithacus rubecula,L5597438,GB-England-West Drayton-171-183 Station Road - 51.5038x-0.4683,2017-03-20 16:55,51.503829,-0.468261,TRUE,FALSE,TRUE,S35315633,NA,4,2017-03-20
eurrob1,European Robin,Erithacus rubecula,L2410176,Green Park,2017-03-21 16:48,51.5036913,-0.1437128,TRUE,FALSE,FALSE,S35331388,NA,1,2017-03-21
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2017-03-22 14:11,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S35350557,NA,9,2017-03-22
eurrob1,European Robin,Erithacus rubecula,L1800098,Battersea Park,2017-03-23 15:52,51.4802877,-0.1552555,TRUE,FALSE,FALSE,S35380075,NA,17,2017-03-23
eurrob1,European Robin,Erithacus rubecula,L3806859,Moor Lane,2017-03-24 16:00,51.4898143,-0.4799545,TRUE,FALSE,TRUE,S35521264,NA,4,2017-03-24
eurrob1,European Robin,Erithacus rubecula,L2321347,London Wetland Centre,2017-03-25 13:00,51.4766521,-0.2355838,TRUE,FALSE,TRUE,S35416838,NA,NA,2017-03-25
eurrob1,European Robin,Erithacus rubecula,L6331895,Gunnersbury Park,2017-03-26 18:00,51.4980237,-0.2918673,TRUE,FALSE,FALSE,S35451846,NA,1,2017-03-26
eurrob1,European Robin,Erithacus rubecula,L5659879,"51.4833x-0.4405 - Mar 27, 2017, 6:38 PM",2017-03-27 18:36,51.483341,-0.440468,TRUE,FALSE,TRUE,S35733618,NA,1,2017-03-27
eurrob1,European Robin,Erithacus rubecula,L939855,Alexandra Park (London),2017-03-28 17:15,51.5933888,-0.1266003,TRUE,FALSE,FALSE,S35495535,NA,9,2017-03-28
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2017-03-29 18:02,51.595709,-0.1394567,TRUE,FALSE,TRUE,S35518111,NA,3,2017-03-29
eurrob1,European Robin,Erithacus rubecula,L7108960,"UK, Ecceleston Square, London",2017-03-30 16:00,51.4920524,-0.1441874,TRUE,FALSE,TRUE,S43898980,NA,5,2017-03-30
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2017-03-31 18:25,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S35591490,NA,20,2017-03-31
eurrob1,European Robin,Erithacus rubecula,L1066696,Greenwich Park,2017-04-01 17:36,51.4774807,-0.0006008,TRUE,FALSE,FALSE,S35631383,NA,8,2017-04-01
eurrob1,European Robin,Erithacus rubecula,L5386528,"Addiscombe Court Road, Croydon",2017-04-02 11:30,51.3772721,-0.0846934,TRUE,FALSE,TRUE,S35676610,NA,2,2017-04-02
eurrob1,European Robin,Erithacus rubecula,L3444730,Queen Elizabeth Olympic Park,2017-04-03 17:15,51.5442266,-0.0162435,TRUE,FALSE,FALSE,S35672852,NA,5,2017-04-03
eurrob1,European Robin,Erithacus rubecula,L2107038,Hampton Court Park,2017-04-04 10:30,51.4016688,-0.3225517,TRUE,FALSE,TRUE,S35689484,NA,1,2017-04-04
eurrob1,European Robin,Erithacus rubecula,L939855,Alexandra Park (London),2017-04-05 17:42,51.5933888,-0.1266003,TRUE,FALSE,FALSE,S36018077,NA,6,2017-04-05
eurrob1,European Robin,Erithacus rubecula,L6109415,Upminster-Cranham Brickfields-Thames Chase,2017-04-06 11:52,51.5649046,0.2839038,TRUE,FALSE,TRUE,S35766842,NA,2,2017-04-06
eurrob1,European Robin,Erithacus rubecula,L5664468,GB-London-81 Henningham Road - 51.604x-0.081 - 7 Apr 2017 3:36 pm,2017-04-07 15:36,51.6036509,-0.081398,TRUE,FALSE,TRUE,S35762446,NA,1,2017-04-07
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2017-04-08 10:46,51.4966805,0.2115243,TRUE,FALSE,FALSE,S35781788,NA,1,2017-04-08
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2017-04-09 12:45,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S35810630,NA,2,2017-04-09
eurrob1,European Robin,Erithacus rubecula,L2131926,Hyde Park,2017-04-10 08:30,51.5061916,-0.1618767,TRUE,FALSE,TRUE,S35840712,NA,5,2017-04-10
eurrob1,European Robin,Erithacus rubecula,L7109023,"UK, Leonardo Motel to Three Magpies, London, UK",2017-04-11 17:00,51.4814235,-0.4578475,TRUE,FALSE,TRUE,S43899511,NA,4,2017-04-11
eurrob1,European Robin,Erithacus rubecula,L3947300,Victoria Embankment Gardens,2017-04-12 18:00,51.5091363,-0.1205502,TRUE,FALSE,FALSE,S36032812,NA,2,2017-04-12
eurrob1,European Robin,Erithacus rubecula,L4460328,"Acton Park (Acton, London)",2017-04-13 18:02,51.5076726,-0.2598873,TRUE,FALSE,FALSE,S35923506,NA,NA,2017-04-13
eurrob1,European Robin,Erithacus rubecula,L1122086,Regent's Park (please do not list exotic waterfowl),2017-04-14 08:20,51.5316,-0.1559,TRUE,FALSE,FALSE,S35939462,NA,2,2017-04-14
eurrob1,European Robin,Erithacus rubecula,L5700552,The London Zoo,2017-04-15 15:14,51.5362329,-0.1558875,TRUE,FALSE,TRUE,S35980149,NA,1,2017-04-15
eurrob1,European Robin,Erithacus rubecula,L1236726,Walthamstow Marshes SSSI,2017-04-16 08:20,51.5693585,-0.0509191,TRUE,FALSE,FALSE,S36006519,NA,NA,2017-04-16
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2017-04-17 18:15,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S36049027,NA,1,2017-04-17
eurrob1,European Robin,Erithacus rubecula,L3947300,Victoria Embankment Gardens,2017-04-18 13:40,51.5091363,-0.1205502,TRUE,FALSE,FALSE,S36113265,NA,1,2017-04-18
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2017-04-19 19:17,51.4774486,-0.235101,TRUE,FALSE,FALSE,S36117165,NA,8,2017-04-19
eurrob1,European Robin,Erithacus rubecula,L925446,Three Mills Studios and Abbey Creek,2017-04-20 13:15,51.5280499,-0.0057936,TRUE,FALSE,TRUE,S36118866,NA,2,2017-04-20
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2017-04-21 11:55,51.4966805,0.2115243,TRUE,FALSE,FALSE,S36150508,NA,2,2017-04-21
eurrob1,European Robin,Erithacus rubecula,L5733303,"GB-England-BR2 - 51.3768x0.0370 - 22 Apr 2017, 19:20",2017-04-22 19:20,51.376761,0.037045,TRUE,FALSE,TRUE,S36172826,NA,1,2017-04-22
eurrob1,European Robin,Erithacus rubecula,L1122086,Regent's Park (please do not list exotic waterfowl),2017-04-23 14:15,51.5316,-0.1559,TRUE,FALSE,FALSE,S36450715,NA,6,2017-04-23
eurrob1,European Robin,Erithacus rubecula,L956644,Kew Royal Botanic Gardens,2017-04-24 15:30,51.4787636,-0.2956009,TRUE,FALSE,FALSE,S36533649,NA,6,2017-04-24
eurrob1,European Robin,Erithacus rubecula,L4216679,Broadwater Lake,2017-04-25 11:50,51.5945085,-0.4934407,TRUE,FALSE,FALSE,S36256307,NA,15,2017-04-25
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2017-04-26 14:44,51.4966805,0.2115243,TRUE,FALSE,FALSE,S36283355,NA,2,2017-04-26
eurrob1,European Robin,Erithacus rubecula,L4148152,South Norwood Country Park and LNR,2017-04-27 15:30,51.3980845,-0.0552666,TRUE,FALSE,FALSE,S36308929,NA,NA,2017-04-27
eurrob1,European Robin,Erithacus rubecula,L13734249,South Croxted Road,2017-04-28 13:00,51.4359822,-0.090442,TRUE,FALSE,TRUE,S82064311,NA,NA,2017-04-28
eurrob1,European Robin,Erithacus rubecula,L1236726,Walthamstow Marshes SSSI,2017-04-29 13:30,51.5693585,-0.0509191,TRUE,FALSE,FALSE,S36648604,NA,5,2017-04-29
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2017-04-30 13:00,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S205767902,NA,NA,2017-04-30
eurrob1,European Robin,Erithacus rubecula,L5772241,"GB-England-Flash Lane - 51.6756x-0.0904 - May 1, 2017, 6:18 PM",2017-05-01 18:20,51.675625,-0.0904,TRUE,FALSE,TRUE,S36457343,NA,1,2017-05-01
eurrob1,European Robin,Erithacus rubecula,L2910495,"Pembridge Square Gardens, Notting Hill",2017-05-02 17:55,51.5115782,-0.196099,TRUE,FALSE,TRUE,S36485152,NA,3,2017-05-02
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2017-05-03 12:50,51.4774486,-0.235101,TRUE,FALSE,FALSE,S36505955,NA,2,2017-05-03
eurrob1,European Robin,Erithacus rubecula,L1107441,Hampton Court Palace,2017-05-04 12:00,51.4038802,-0.3384647,TRUE,FALSE,FALSE,S36541158,NA,5,2017-05-04
eurrob1,European Robin,Erithacus rubecula,L1066696,Greenwich Park,2017-05-05 18:27,51.4774807,-0.0006008,TRUE,FALSE,FALSE,S36571479,NA,7,2017-05-05
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2017-05-06 16:15,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S36595156,NA,3,2017-05-06
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2017-05-07 16:30,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S36649009,NA,4,2017-05-07
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2017-05-08 16:46,51.4966805,0.2115243,TRUE,FALSE,FALSE,S36771131,NA,1,2017-05-08
eurrob1,European Robin,Erithacus rubecula,L5295147,Keston Common and Ravenbourne Open Space,2017-05-09 18:00,51.3608459,0.0342786,TRUE,FALSE,FALSE,S36714624,NA,NA,2017-05-09
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2017-05-10 16:25,51.595709,-0.1394567,TRUE,FALSE,TRUE,S36716291,NA,1,2017-05-10
eurrob1,European Robin,Erithacus rubecula,L5119130,GB-England-London-Clissold Park - 51.5632x-0.0901,2017-05-11 18:20,51.563228,-0.090147,TRUE,FALSE,TRUE,S36736324,NA,4,2017-05-11
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2017-05-12,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S207001510,NA,NA,2017-05-12
eurrob1,European Robin,Erithacus rubecula,L1122086,Regent's Park (please do not list exotic waterfowl),2017-05-13 12:42,51.5316,-0.1559,TRUE,FALSE,FALSE,S36790805,NA,6,2017-05-13
eurrob1,European Robin,Erithacus rubecula,L4066691,Woodberry Wetlands LWT NR,2017-05-14 13:20,51.5713457,-0.0859165,TRUE,FALSE,FALSE,S40677638,NA,NA,2017-05-14
eurrob1,European Robin,Erithacus rubecula,L3355039,Victoria Tower Gardens,2017-05-15 13:25,51.4970418,-0.124712,TRUE,FALSE,FALSE,S36869815,NA,1,2017-05-15
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2017-05-16 11:30,51.4966805,0.2115243,TRUE,FALSE,FALSE,S43404217,NA,1,2017-05-16
eurrob1,European Robin,Erithacus rubecula,L1800098,Battersea Park,2017-05-17 16:23,51.4802877,-0.1552555,TRUE,FALSE,FALSE,S36935471,NA,5,2017-05-17
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2017-05-18 18:00,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S36963932,NA,1,2017-05-18
eurrob1,European Robin,Erithacus rubecula,L3278538,Victoria Park (South Hackney),2017-05-19 17:15,51.5357653,-0.0402546,TRUE,FALSE,FALSE,S37035374,NA,9,2017-05-19
eurrob1,European Robin,Erithacus rubecula,L3341477,Crossness Sewage Works and LNR,2017-05-20 15:20,51.5048319,0.1481009,TRUE,FALSE,FALSE,S37015952,NA,1,2017-05-20
